GroupApproximation.Full.SK09.Delta	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.Embedding	def	0	3	0
GroupApproximation.Full.SK09.embedding	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.Embedding	def	0	3	0
GroupApproximation.Full.SK09.embedding_γ	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.Embedding	theorem	0	3	0
GroupApproximation.Full.SK09.embedding_injective	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.Embedding	theorem	0	3	0
GroupApproximation.Full.SK09.embeddingΔ_mem_commutator	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.Embedding	theorem	0	3	0
GroupApproximation.Full.SK09.fPerm	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.LevelWords	def	0	4	0
GroupApproximation.Full.SK09.infinite_delta	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.Embedding	theorem	0	3	0
GroupApproximation.Full.SK09.isLEF_delta	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.Embedding	theorem	0	3	0
GroupApproximation.Full.SK09.isTextbookLEF_prod	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.Ultraproduct	theorem	0	2	0
GroupApproximation.Full.SK09.level_difference_zero	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.LevelAction	theorem	0	1	0
GroupApproximation.Full.SK09.levelAction	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.LevelAction	def	0	2	0
GroupApproximation.Full.SK09.Models	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.Embedding	structure	0	1	0
GroupApproximation.Full.SK09.models_nonempty	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.Embedding	theorem	0	2	0
GroupApproximation.Full.SK09.pow_val_add_one	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.LevelWords	theorem	0	4	0
GroupApproximation.Full.SK09.shift_inv_mul_levelwise_mul_shift	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.LevelWords	theorem	0	2	0
GroupApproximation.Full.SK09.testSet	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.Embedding	def	0	1	0
GroupApproximation.Full.SK09.tPerm	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.LevelWords	def	0	4	0
GroupApproximation.Full.SK09.two_pow_sub_two_pow_inj	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.LevelWords	theorem	0	3	0
GroupApproximation.Full.SK09.Ultraproduct	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.Ultraproduct	abbrev	0	1	0
GroupApproximation.Full.SK09.word	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.LevelWords	def	0	3	0
GroupApproximation.Full.SK09.word_aPerm_bPerm	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.LemmaNN.LevelAction	theorem	0	2	0
GroupApproximation.Full.SK14.not_isResiduallyFinite_of_isSimpleGroup_of_infinite	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.FinitelyPresented.Basic	theorem	0	0	0
GroupApproximation.Full.SK14.printedSoficKazhdanExampleNotLEF	GroupApproximation.Manuscript.SimpleKazhdanSofic.Full.FinitelyPresented.Basic	theorem	0	0	1
GroupApproximation.LevelCommutatorWords.commutator_fPerm_tPerm	GroupApproximation.GroupTheory.LevelCommutatorWords	theorem	0	4	0
GroupApproximation.LevelCommutatorWords.conjPow_aPerm_bPerm	GroupApproximation.GroupTheory.LevelCommutatorWordsLevels	theorem	0	2	0
GroupApproximation.SimpleKazhdanSofic.LamplighterWP.manuscriptSentence_lefHostWordProblemAbove	GroupApproximation.Manuscript.SimpleKazhdanSofic.LamplighterWP.Sentences	theorem	0	0	0
GroupApproximation.SimpleKazhdanSofic.LEFCorollaries.manuscriptSentence_lefHostWordProblemAbove	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFCorollaries.WordProblemHosts	theorem	0	0	0
GroupApproximation.SimpleKazhdanSofic.LEFLevelEmbedding.Delta	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFLevelEmbedding	def	0	5	0
GroupApproximation.SimpleKazhdanSofic.LEFLevelEmbedding.embedding	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFLevelEmbedding	def	0	3	0
GroupApproximation.SimpleKazhdanSofic.LEFLevelEmbedding.embedding_γ	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFLevelEmbedding	theorem	0	4	0
GroupApproximation.SimpleKazhdanSofic.LEFLevelEmbedding.embedding_injective	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFLevelEmbedding	theorem	0	4	0
GroupApproximation.SimpleKazhdanSofic.LEFLevelEmbedding.embeddingΔ_mem_commutator	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFLevelEmbedding	theorem	0	6	0
GroupApproximation.SimpleKazhdanSofic.LEFLevelEmbedding.Models	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFLevelEmbedding	structure	0	1	0
GroupApproximation.SimpleKazhdanSofic.LEFLevelEmbedding.models_nonempty	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFLevelEmbedding	theorem	0	1	0
GroupApproximation.SimpleKazhdanSofic.printedSoficKazhdanExampleNotLEF	GroupApproximation.Manuscript.SimpleKazhdanSofic.QuestionsClosed	theorem	0	0	1
GroupApproximation.SimpleKazhdanSofic.LEFLevelEmbedding.Models.μ_one	GroupApproximation.Manuscript.SimpleKazhdanSofic.LEFLevelEmbedding	theorem	0	2	0
