w=XYYXYXY i=3 j=4 phi={"a": "abbcababbbabbcababbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCBCCBaCBCBCCBCaCBCBCCBC", "b": "cbccbcbcA", "c": "bcbccbcbcAcbccbcbcAbccbcbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=XYYXYYY i=2 j=5 phi={"a": "abbcababbbabbcababbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCBCCBaCCCBCCBCaCCCBCCBC", "b": "cbccbcccA", "c": "bcbccbcccAcbccbcccAbccbcccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -22, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=XYYYXXY i=3 j=4 phi={"a": "abbcababbbabbbabbcacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBCCCBaCBBCCCBCaCBBCCCBC", "b": "cbcccbbcA", "c": "bcbcccbbcAcbcccbbcAbcccbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=XYYYXYY i=2 j=5 phi={"a": "abbcababbbabbbabbcababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBCCCBaCCBCCCBCaCCBCCCBC", "b": "cbcccbccA", "c": "bcbcccbccAcbcccbccAbcccbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -22, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=XYYYYXY i=2 j=5 phi={"a": "abbcababbbabbbabbbabbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCCCCBaCBCCCCBCaCBCCCCBC", "b": "cbccccbcA", "c": "bcbccccbcAcbccccbcAbccccbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -22, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=XYYYYYY i=1 j=6 phi={"a": "abbcababbbabbbabbbabbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCCCCBaCCCCCCBCaCCCCCCBC", "b": "cbccccccA", "c": "bcbccccccAcbccccccAbccccccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -24, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=30
w=YXXXXXY i=5 j=2 phi={"a": "abbbabbcacacacacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBBBBCaCBBBBBCCaCBBBBBCC", "b": "ccbbbbbcA", "c": "bccbbbbbcAccbbbbbcAcbbbbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -16, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=22
w=YXXXXYY i=4 j=3 phi={"a": "abbbabbcacacacababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBBBBCaCCBBBBCCaCCBBBBCC", "b": "ccbbbbccA", "c": "bccbbbbccAccbbbbccAcbbbbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -18, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=YXXXYXY i=4 j=3 phi={"a": "abbbabbcacacababbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCBBBCaCBCBBBCCaCBCBBBCC", "b": "ccbbbcbcA", "c": "bccbbbcbcAccbbbcbcAcbbbcbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -18, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=YXXXYYY i=3 j=4 phi={"a": "abbbabbcacacababbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCBBBCaCCCBBBCCaCCCBBBCC", "b": "ccbbbcccA", "c": "bccbbbcccAccbbbcccAcbbbcccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=YXXYXXY i=4 j=3 phi={"a": "abbbabbcacababbcacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBCBBCaCBBCBBCCaCBBCBBCC", "b": "ccbbcbbcA", "c": "bccbbcbbcAccbbcbbcAcbbcbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -18, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=YXXYXYY i=3 j=4 phi={"a": "abbbabbcacababbcababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBCBBCaCCBCBBCCaCCBCBBCC", "b": "ccbbcbccA", "c": "bccbbcbccAccbbcbccAcbbcbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=YXXYYXY i=3 j=4 phi={"a": "abbbabbcacababbbabbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCCBBCaCBCCBBCCaCBCCBBCC", "b": "ccbbccbcA", "c": "bccbbccbcAccbbccbcAcbbccbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=YXXYYYY i=2 j=5 phi={"a": "abbbabbcacababbbabbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCCBBCaCCCCBBCCaCCCCBBCC", "b": "ccbbccccA", "c": "bccbbccccAccbbccccAcbbccccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -22, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=YXYXXXY i=4 j=3 phi={"a": "abbbabbcababbcacacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBBCBCaCBBBCBCCaCBBBCBCC", "b": "ccbcbbbcA", "c": "bccbcbbbcAccbcbbbcAcbcbbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -18, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=YXYXXYY i=3 j=4 phi={"a": "abbbabbcababbcacababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBBCBCaCCBBCBCCaCCBBCBCC", "b": "ccbcbbccA", "c": "bccbcbbccAccbcbbccAcbcbbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=YXYXYXY i=3 j=4 phi={"a": "abbbabbcababbcababbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCBCBCaCBCBCBCCaCBCBCBCC", "b": "ccbcbcbcA", "c": "bccbcbcbcAccbcbcbcAcbcbcbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=YXYXYYY i=2 j=5 phi={"a": "abbbabbcababbcababbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCBCBCaCCCBCBCCaCCCBCBCC", "b": "ccbcbcccA", "c": "bccbcbcccAccbcbcccAcbcbcccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -22, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=YXYYXXY i=3 j=4 phi={"a": "abbbabbcababbbabbcacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBCCBCaCBBCCBCCaCBBCCBCC", "b": "ccbccbbcA", "c": "bccbccbbcAccbccbbcAcbccbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=YXYYXYY i=2 j=5 phi={"a": "abbbabbcababbbabbcababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBCCBCaCCBCCBCCaCCBCCBCC", "b": "ccbccbccA", "c": "bccbccbccAccbccbccAcbccbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -22, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=YXYYYXY i=2 j=5 phi={"a": "abbbabbcababbbabbbabbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCCCBCaCBCCCBCCaCBCCCBCC", "b": "ccbcccbcA", "c": "bccbcccbcAccbcccbcAcbcccbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -22, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=YXYYYYY i=1 j=6 phi={"a": "abbbabbcababbbabbbabbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCCCBCaCCCCCBCCaCCCCCBCC", "b": "ccbcccccA", "c": "bccbcccccAccbcccccAcbcccccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -24, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=30
w=YYXXXXY i=4 j=3 phi={"a": "abbbabbbabbcacacacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBBBCCaCBBBBCCCaCBBBBCCC", "b": "cccbbbbcA", "c": "bcccbbbbcAcccbbbbcAccbbbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -18, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=24
w=YYXXXYY i=3 j=4 phi={"a": "abbbabbbabbcacacababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBBBCCaCCBBBCCCaCCBBBCCC", "b": "cccbbbccA", "c": "bcccbbbccAcccbbbccAccbbbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=YYXXYXY i=3 j=4 phi={"a": "abbbabbbabbcacababbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCBBCCaCBCBBCCCaCBCBBCCC", "b": "cccbbcbcA", "c": "bcccbbcbcAcccbbcbcAccbbcbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=YYXXYYY i=2 j=5 phi={"a": "abbbabbbabbcacababbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCBBCCaCCCBBCCCaCCCBBCCC", "b": "cccbbcccA", "c": "bcccbbcccAcccbbcccAccbbcccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -22, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=YYXYXXY i=3 j=4 phi={"a": "abbbabbbabbcababbcacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBCBCCaCBBCBCCCaCBBCBCCC", "b": "cccbcbbcA", "c": "bcccbcbbcAcccbcbbcAccbcbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=YYXYXYY i=2 j=5 phi={"a": "abbbabbbabbcababbcababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBCBCCaCCBCBCCCaCCBCBCCC", "b": "cccbcbccA", "c": "bcccbcbccAcccbcbccAccbcbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -22, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=YYXYYXY i=2 j=5 phi={"a": "abbbabbbabbcababbbabbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCCBCCaCBCCBCCCaCBCCBCCC", "b": "cccbccbcA", "c": "bcccbccbcAcccbccbcAccbccbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -22, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=YYXYYYY i=1 j=6 phi={"a": "abbbabbbabbcababbbabbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCCBCCaCCCCBCCCaCCCCBCCC", "b": "cccbccccA", "c": "bcccbccccAcccbccccAccbccccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -24, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=30
w=YYYXXXY i=3 j=4 phi={"a": "abbbabbbabbbabbcacacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBBCCCaCBBBCCCCaCBBBCCCC", "b": "ccccbbbcA", "c": "bccccbbbcAccccbbbcAcccbbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -20, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=26
w=YYYXXYY i=2 j=5 phi={"a": "abbbabbbabbbabbcacababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBBCCCaCCBBCCCCaCCBBCCCC", "b": "ccccbbccA", "c": "bccccbbccAccccbbccAcccbbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -22, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=YYYXYXY i=2 j=5 phi={"a": "abbbabbbabbbabbcababbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCBCCCaCBCBCCCCaCBCBCCCC", "b": "ccccbcbcA", "c": "bccccbcbcAccccbcbcAcccbcbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -22, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=YYYXYYY i=1 j=6 phi={"a": "abbbabbbabbbabbcababbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCBCCCaCCCBCCCCaCCCBCCCC", "b": "ccccbcccA", "c": "bccccbcccAccccbcccAcccbcccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -24, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=30
w=YYYYXXY i=2 j=5 phi={"a": "abbbabbbabbbabbbabbcacababb", "b": "ca", "c": "babb"} psi={"a": "aCBBCCCCaCBBCCCCCaCBBCCCCC", "b": "cccccbbcA", "c": "bcccccbbcAcccccbbcAccccbbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -22, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=28
w=YYYYXYY i=1 j=6 phi={"a": "abbbabbbabbbabbbabbcababbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCBCCCCaCCBCCCCCaCCBCCCCC", "b": "cccccbccA", "c": "bcccccbccAcccccbccAccccbccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -24, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=30
w=YYYYYXY i=1 j=6 phi={"a": "abbbabbbabbbabbbabbbabbcababb", "b": "ca", "c": "babb"} psi={"a": "aCBCCCCCaCBCCCCCCaCBCCCCCC", "b": "ccccccbcA", "c": "bccccccbcAccccccbcAcccccbcA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -24, 1], "M^k>0 at k": 2, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=30
w=YYYYYYY i=0 j=7 phi={"a": "abbbabbbabbbabbbabbbabbbabbbabb", "b": "ca", "c": "babb"} psi={"a": "aCCCCCCCaCCCCCCCCaCCCCCCCC", "b": "ccccccccA", "c": "bccccccccAccccccccAcccccccA"} CERTIFICATE OK {"automorphism": "explicit inverse verified", "charpoly": [1, -8, -26, 1], "M^k>0 at k": 3, "darts": 16, "V": 6, "E": 8, "chi(X)": -2, "components": 1, "valences": [2, 2, 2, 2, 4, 4], "gates": "abcABA", "f-corners": 4, "genus of S*_f(X)": 2} charpoly_closed_form=True |chi(1)|=32
summary: 128 of 128 automorphisms certified with the same pairing
