DIFF	res	bh-invent-14	research/higman-clapham-envelopes-are-hnn-over-machine-times-input.md	09-18 16:32
DIFF	res	bh-invent-14	research/decidable-free-subshifts-pass-to-graphs-of-groups.md	09-18 16:25
DIFF	res	bh-invent-15	research/seeds-never-survive-marked-approximation.md	09-18 16:29
DIFF	res	bh-invent-15	research/modular-machine-scaling-seed-reads-regular-numerals.md	09-18 17:01
NEW	res	bh-invent-15	research/absorbing-rope-readers-are-not-pointwise-rigid.md	09-18 17:29
DIFF	res	bh-invent-15	research/seeded-groups-have-solvable-word-problem.md	09-18 16:46
DIFF	res	bh-invent-15	research/stabilizer-engines-are-fp-only-over-isolated-groups.md	09-18 16:09
DIFF	res	bh-invent-16	research/local-transposition-presentations-follow-from-superperfection.md	09-18 16:58
DIFF	res	bh-invent-17	research/v-times-subshift-full-group-finiteness-is-horizontal.md	09-18 16:35
DIFF	res	bh-invent-17	research/cocompact-tree-end-shift-hosts-are-f-infinity.md	09-18 16:50
DIFF	res	bh-invent-18	research/stabilizer-engines-need-torsion-vertex-groups.md	09-18 16:15
DIFF	res	bh-invent-18	research/stabilizer-engines-are-fp-only-over-isolated-groups.md	09-18 16:18
NEW	res	bh-invent-18	research/numeral-readers-on-the-scaling-seed-are-rigid-iff-definite.md	09-18 17:27
DIFF	res	bh-invent-perron	research/perron-recovers-free-group-boundary-full-groups.md	09-18 11:54
DIFF	res	bh-invent-perron	research/perron-substitution-finiteness-proof.md	09-18 11:54
DIFF	res	bh-invent-perron	research/perron-substitution-finiteness-for-garside-full-groups.md	09-18 11:53
DIFF	res	bh-kazhdan-inputs	research/deligne-lattice-satisfies-boone-higman.md	09-18 10:20
DIFF	res	bh-kourovka-2174a	research/ct-z-torsion-reduces-to-hyperbolic-primes.md	09-18 17:14
DIFF	res	bh-kourovka	research/ct-p-z-is-a-one-vertex-k-graph-full-group.md	09-18 09:12
DIFF	res	bh-kourovka	research/out-ct-z-is-c2-iff-normalizers-are-somewhere-affine.md	09-18 09:28
DIFF	res	bh-kourovka	research/ct-z-normalizers-are-2-and-3-regular.md	09-18 09:59
DIFF	res	bh-kourovka	research/ct-z-is-the-rcwa-group-fixing-the-nonnegative-integers.md	09-18 09:12
DIFF	res	bh-kourovka	research/ct-p-z-groups-are-pairwise-nonisomorphic.md	09-18 09:20
DIFF	res	bh-lattices	research/tree-lattice-with-torsion-via-zappa-szep-kgraphs.md	09-18 09:51
DIFF	res	bh-lattices	research/exotic-a2-lattices-satisfy-boone-higman.md	09-18 09:47
DIFF	res	bh-lattices	research/a2-lattices-satisfy-permutational-boone-higman.md	09-18 10:58
DIFF	res	bh-linear-fields	research/finitely-generated-linear-groups-satisfy-boone-higman.md	09-18 08:35
DIFF	res	bh-major-branch-a	research/fp-rf-groups-embed-in-hnn-recursive-annular-germ-groups.md	09-18 11:36
DIFF	res	bh-major-cube-a	research/virtually-torsion-free-cubulated-groups-satisfy-boone-higman.md	09-18 11:37
DIFF	res	bh-major-cube-b	research/artifacts/gq-bh-synthesis-master-route.md	09-18 16:01
DIFF	res	bh-major-mcg-2	research/edge-split-sync-reduces-to-totally-irrational-shared-rays.md	09-18 16:09
DIFF	res	bh-major-mcg-2	research/totally-irrational-shared-rays-via-half-tube.md	09-18 16:50
DIFF	res	bh-major-mcg-2	research/edge-split-cells-share-rays-at-totally-irrational-directions.md	09-18 16:50
DIFF	res	bh-major-mcg-2	research/edge-split-descendant-dissections-have-single-cut-first-splits.md	09-18 17:03
DIFF	res	bh-major-mcg-2	research/edge-split-descendant-dissections-are-tree-dominated.md	09-18 16:06
DIFF	res	bh-major-onerel	research/higman-chain-group-lies-in-b-a.md	09-18 16:39
DIFF	res	bh-major-onerel	research/baumslag-solitar-chains-of-every-length-lie-in-b-a.md	09-18 16:42
DIFF	res	bh-map	research/decidable-houghton-envelopes-via-generic-nu-and-lifting.md	09-18 09:31
DIFF	res	bh-map	research/mz-germ-finite-presentation-lifts-to-the-envelope.md	09-18 09:32
